Brand,Model,Type,Screen Size,Screen Resolution,RAM,Operating System,CPU Brand,CPU Model,CPU Rate,SSD,HDD,GPU Brand,GPU Model,Price
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,0,1,Nvidia,GeForce GTX 1060,1169.0
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256,0,AMD,Radeon R7 M445,889.0
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256,0,Intel,HD Graphics 620,579.0
Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,4GB,Windows 10,AMD,E-Series 9000,2.2GHz,0,500,AMD,Radeon R2 Graphics,299.0
Acer,Aspire E5-774G,Notebook,17.3,1600x900,8GB,Windows 10,Intel,Core i3 6006U,2.0GHz,0,1,Nvidia,GeForce 940MX,629.0
Asus,Rog Strix,Gaming,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256,1,Nvidia,GeForce GTX 1070,2449.0
Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,8GB,Mac OS X,Intel,Core M,1.2GHz,0,0,Intel,HD Graphics 515,1279.0
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,128,1,Nvidia,GeForce GTX 1060,1749.0
MSI,GS73VR Stealth,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256,1,Nvidia,GeForce GTX 1060,1948.99
Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256,0,Intel,HD Graphics 620,999.0
Asus,ROG Strix,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256,1,Nvidia,GeForce GTX 1060,1949.0
Acer,E5 774G,Notebook,17.3,1600x900,4GB,Windows 10,Intel,Core i3 6006U,2GHz,0,1,Nvidia,GeForce 940MX,598.0
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,8GB,No OS,Intel,Core i5 7200U,2.5GHz,0,1,Intel,HD Graphics 620,539.0
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 960<U+039C>,1272.0
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i7 7Y75,1.3GHz,256,0,Intel,HD Graphics 615,1149.0
Lenovo,Thinkpad T560,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6600U,2.6GHz,256,0,Intel,HD Graphics 520,1529.0
MSI,GP62MVR 6RF,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 1060,1476.11
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,AMD,A12-Series 9720P,2.7GHz,0,1,AMD,Radeon 530,529.0
Dell,Latitude E7270,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8GB,Windows 7,Intel,Core i5 6300U,2.4GHz,256,0,Intel,HD Graphics 520,1713.37
Dell,Inspiron 5578,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i3 7100U,2.4GHz,0,500,Intel,HD Graphics 620,509.0
Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256,0,Intel,HD Graphics 620,1477.0
Dell,Vostro 3568,Notebook,15.6,1366x768,4GB,Linux,Intel,Core i5 7200U,2.5GHz,0,1,Intel,HD Graphics 520,521.86
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 960M,1029.0
MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,128,1,Nvidia,GeForce GTX 1050,1149.0
Lenovo,ThinkPad Yoga,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,16GB,Windows 10,Intel,Core i7 6500U,2.50GHz,512,0,Intel,HD Graphics 520,1650.0
Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,1,0,Nvidia,GeForce GTX 1060,3499.0
Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,8GB,Windows 10,Intel,Core i3 7100U,2.4GHz,0,1,Intel,HD Graphics 620,469.01
MSI,GE72VR Apache,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256,1,Nvidia,GeForce GTX 1060,1598.0
HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,Intel,Core i3 6006U,2GHz,0,1,Intel,HD Graphics 520,478.0
HP,EliteBook 840,Ultrabook,14.0,2560x1440,8GB,Windows 7,Intel,Core i7 6500U,2.5GHz,256,0,Intel,HD Graphics 520,2198.19
Dell,Vostro 3559,Notebook,15.6,1366x768,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,0,500,Intel,HD Graphics 520,737.0
MSI,GL62 6QF,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 960M,1169.0
Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512,0,Intel,HD Graphics 620,1499.0
Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,AMD,A12-Series 9720P,3.6GHz,256,0,AMD,Radeon 530,597.57
Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256,0,Intel,HD Graphics 520,1280.0
Acer,Aspire ES1-572,Notebook,15.6,1366x768,4GB,Linux,Intel,Core i3 6006U,2.0GHz,0,500,Intel,HD Graphics 520,361.8
Dell,Inspiron 7779,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512,0,Nvidia,GeForce 940MX,1799.0
HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,256,0,Intel,HD Graphics 520,1099.99
Asus,Rog GL553VE-FY052T,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256,1,Nvidia,GTX 1050 Ti,1600.0
Dell,Latitude 5480,Notebook,14.0,1366x768,4GB,Windows 10,Intel,Core i5 7200U,2.5GHz,0,500,Intel,HD Graphics 620,875.0
Asus,Rog GL502VS,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256,1,Nvidia,GeForce GTX 1070,2325.0
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,No OS,Intel,Core i5 7200U,2.5GHz,256,0,Intel,HD Graphics 620,573.0
Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,Windows 10,Intel,Core i5 7Y54,1.2GHz,256,0,Intel,HD Graphics 615,1813.0
HP,255 G6,Notebook,15.6,1366x768,4GB,Windows 10,AMD,A6-Series 9220,2.5GHz,0,500,AMD,Radeon R4 Graphics,399.0
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,Intel,Core i3 6100U,2.3GHz,128,0,Nvidia,GeForce 920MX,569.0
Lenovo,ThinkPad L460,Notebook,14.0,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 6200U,2.3GHz,256,0,Intel,HD Graphics 520,1072.0
Asus,Rog G752VT-GC073T,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 970M,1900.0
Dell,Vostro 3568,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 6006U,2GHz,0,500,Intel,HD Graphics 520,490.0
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6500U,2.5GHz,0,0,AMD,Radeon R5 M330,895.0
MSI,GE62 Apache,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128,1,Nvidia,GeForce GTX 960M,1229.0
Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i5 6200U,2.3GHz,128,0,Intel,HD Graphics 520,833.01
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core M 6Y30,0.9GHz,512,0,Intel,HD Graphics 515,729.0
Dell,Inspiron 3567,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i3 7100U,2.4GHz,0,1,Intel,HD Graphics 620,459.0
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,0,1,Nvidia,GeForce GTX 960M,899.0
HP,Pavilion 15-AW003nv,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,AMD,A9-Series 9410,2.9GHz,0,0,AMD,Radeon R7 M440,549.99
Dell,Inspiron 3567,Notebook,15.6,1366x768,8GB,Linux,Intel,Core i7 7500U,2.7GHz,0,1,AMD,Radeon R5 M430,805.99
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,500,Nvidia,GeForce 920M,720.32
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,128,0,Intel,HD Graphics 520,638.0
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,Windows 10,Intel,Core i7 6500U,2.5GHz,512,0,Intel,HD Graphics 520,1499.0
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,1,AMD,Radeon R5 M330,764.0
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core M 6Y30,0.9GHz,512,0,Intel,HD Graphics 515,729.0
Dell,Inspiron 3567,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i3 7100U,2.4GHz,0,1,Intel,HD Graphics 620,459.0
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,0,1,Nvidia,GeForce GTX 960M,899.0
HP,Pavilion 15-AW003nv,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,AMD,A9-Series 9410,2.9GHz,0,0,AMD,Radeon R7 M440,549.99
Dell,Inspiron 3567,Notebook,15.6,1366x768,8GB,Linux,Intel,Core i7 7500U,2.7GHz,0,1,AMD,Radeon R5 M430,805.99
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,500,Nvidia,GeForce 920M,720.32
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,128,0,Intel,HD Graphics 520,638.0
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,Windows 10,Intel,Core i7 6500U,2.5GHz,512,0,Intel,HD Graphics 520,1499.0
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,1,AMD,Radeon R5 M330,764.0
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core M 6Y30,0.9GHz,512,0,Intel,HD Graphics 515,729.0
Dell,Inspiron 3567,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i3 7100U,2.4GHz,0,1,Intel,HD Graphics 620,459.0
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,0,1,Nvidia,GeForce GTX 960M,899.0
HP,Pavilion 15-AW003nv,Notebook,15.6,Full HD 1920x1080,6GB,Windows 10,AMD,A9-Series 9410,2.9GHz,0,0,AMD,Radeon R7 M440,549.99
Dell,Inspiron 3567,Notebook,15.6,1366x768,8GB,Linux,Intel,Core i7 7500U,2.7GHz,0,1,AMD,Radeon R5 M430,805.99
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,500,Nvidia,GeForce 920M,720.32
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i7 6500U,2.5GHz,128,0,Intel,HD Graphics 520,638.0
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,Windows 10,Intel,Core i7 6500U,2.5GHz,512,0,Intel,HD Graphics 520,1499.0
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,6GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0,1,AMD,Radeon R5 M330,764.0
